"id","course_id","assignment_portal_course_id","course_plan_type_id","added_date","modified_date","status","orginal_price","promotional_price","description","course_plan_position","btn_sign_up","btn_enroll_now","btn_complete_view","installment_facility","no_of_installment","lms_course_id","edmingle_course_id","view_details_link","is_assignment_portal_eligible","plan_has_alias","alias_course_id","show_promo_price","additional_price","wocommerce_id","curr_name"
"104","111","279","2","2025-02-19 08:46:52","2026-08-03 05:25:47","A","159999","","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","44924","","Y","N","0","N",,"0","INR"
"105","112","280","2","2025-03-16 08:42:46","2026-08-11 02:25:55","A","75000","75000","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","0","","Y","N","0","N",,"0","INR"
"106","113","281","2","2025-03-30 02:31:46","2026-08-11 02:47:45","A","66000","66000","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","N","N","N","N","0","","56773","","Y","N","0","N",,"0","INR"
"107","114","282","2","2025-04-12 01:19:52","2026-08-11 02:48:48","A","60000","60000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","57370","","Y","N","0","N",,"0","INR"
"108","115","283","2","2025-04-12 02:48:56","2026-08-11 02:49:40","A","60000","60000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","57375","","Y","N","0","N",,"0","INR"
"109","116","284","2","2025-04-12 04:10:05","2026-01-30 10:57:23","A","60000","60000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Hardcopy study materials- available on additional charges.</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","57378","","Y","N","0","N",,"0","INR"
"110","117","285","2","2025-04-13 12:27:49","2026-08-11 02:27:59","A","60000","60000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","57387","","Y","N","0","N",,"0","INR"
"111","118","286","2","2025-04-20 10:41:22","2026-01-30 10:37:27","A","75000","75000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Hardcopy study materials- available on additional charges.</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","Y","Y","N","N","0","","57637","","Y","N","0","N",,"0","INR"
"112","119","287","2","2025-04-20 02:12:36","2025-06-23 10:01:44","A","120000","120000","<p>2 online live class/ week (24 weeks)</p>

<p>2 practical assignments per week (24 weeks)</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Doubt clearing on LMS &amp; classes</p>

<p>Instructor led course with online live classes (recordings available)</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>Training for writing and publishing articles</p>

<p>Doubt clearing within 24 hours</p>","1","N","Y","N","N","0","","57647","","Y","N","0","N",,"0","INR"
"113","120","288","2","2025-06-01 12:06:18","2026-08-11 03:19:56","A","120000","120000","<p>1 online live class/week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","59561","","Y","N","0","N",,"0","INR"
"114","121","289","2","2025-07-14 05:04:24","2026-08-11 02:18:01","A","75000","","<p>- 1 online live class/ week</p>

<p>- 2 practical or drafting exercises per week</p>

<p>- Get digital access to entire study material</p>

<p>- Access on LMS, Android &amp; iOS app</p>

<p>- Instructor feedback on assignments</p>

<p>- Unlimited doubt clearing sessions.</p>

<p>- Instructor led course with online live classes</p>

<p>- Online exams (give exams as per your convenience on given time slots)</p>

<p>- Certificate (by courier)</p>

<p>- CV enhancement</p>

<p>- Coaching for professional networking</p>

<p>- Training for writing and publishing articles</p>

<p>- Internship &amp; Job Support</p>

<p>- Interview preparation guidance</p>

<p>- Access to updated content online for 3 years</p>

<p>- Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","61992","","Y","N","0","N",,"0","INR"
"115","122","290","2","2025-07-17 07:09:50","2026-08-11 12:29:56","A","60000","","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt-clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","62193","","Y","N","0","N",,"0","INR"
"116","123","291","2","2025-07-18 08:05:25","2026-08-11 02:20:33","A","60000","60000","<p><span style=""color:#000000"">-1 online live class/ week<br />
-2 practical or drafting exercises per week<br />
-Get digital access to entire study material<br />
-Access on LMS, Android &amp; iOS app<br />
-Instructor feedback on assignments<br />
-Unlimited doubt clearing sessions.<br />
-Instructor led course with online live classes<br />
-Online exams (give exams as per your convenience on given time slots)<br />
-Certificate (by courier)<br />
-CV enhancement<br />
-Coaching for professional networking<br />
-Training for writing and publishing articles<br />
-Internship &amp; Job Support<br />
-Interview preparation guidance<br />
-Access to updated content online for 3 years<br />
-Top students are recommended to law firms and companies (as applicable)</span></p>","1","Y","Y","N","N","0","","62232","","Y","N","0","N",,"0","INR"
"117","124","292","2","2025-07-20 01:50:40","2026-08-11 02:13:29","A","60000","","<p>-1 online live class/ week<br />
-2 practical or drafting exercises per week<br />
-Get digital access to entire study material<br />
-Access on LMS, Android &amp; iOS app<br />
-Instructor feedback on assignments<br />
-Unlimited doubt clearing sessions.<br />
-Instructor led course with online live classes<br />
-Online exams (give exams as per your convenience on given time slots)<br />
-Certificate (by courier)<br />
-CV enhancement<br />
-Coaching for professional networking<br />
-Training for writing and publishing articles<br />
-Internship &amp; Job Support<br />
-Interview preparation guidance<br />
-Access to updated content online for 3 years<br />
-Top students are recommended to law firms and companies (as applicable)</p>

<p>&nbsp;</p>","1","Y","Y","N","N","0","","62290","","Y","N","0","N",,"0","INR"
"118","125","293","2","2025-08-10 03:41:04","2026-08-11 11:42:58","A","60000","60000","<p>1 online live class/ week<br />
2 practical or drafting exercises per week<br />
Get digital access to entire study material<br />
Access on LMS, Android &amp; iOS app<br />
Instructor feedback on assignments<br />
Unlimited doubt clearing sessions.<br />
Instructor led course with online live classes<br />
Online exams (give exams as per your convenience on given time slots)<br />
Certificate (by courier)<br />
CV enhancement<br />
Coaching for professional networking<br />
Training for writing and publishing articles<br />
Internship &amp; Job Support<br />
Interview preparation guidance<br />
Access to updated content online for 3 years<br />
Top students are recommended to law firms and companies (as applicable)</p>","1","Y","Y","N","N","0","","63189","","Y","N","0","N",,"0","INR"
"119","126","294","2","2025-08-17 02:08:00","2025-08-17 05:01:37","A","75000","75000","<p>1 online live class/ week<br />
2 practical or drafting exercises per week<br />
Get digital access to entire study material<br />
Access on LMS, Android &amp; iOS app<br />
Instructor feedback on assignments<br />
Unlimited doubt clearing sessions.<br />
Instructor led course with online live classes<br />
Online exams (give exams as per your convenience on given time slots)<br />
Certificate (by courier)<br />
CV enhancement<br />
Coaching for professional networking<br />
Training for writing and publishing articles<br />
Internship &amp; Job Support<br />
Interview preparation guidance<br />
Access to updated content online for 3 years<br />
Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","63473","","Y","N","0","N",,"0","INR"
"120","128","296","2","2025-08-17 05:36:05","2025-08-18 01:52:45","A","75000","75000","<p>Printed study material (by courier)</p>

<p>2 practical exercises/ Drafting exercises per week</p>

<p>Article writing assignments (on request)</p>

<p>1 online live class/week&nbsp;</p>

<p>Get digital access to entire study material</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation support</p>

<p>Content access for 3 years</p>

<p>Top performers are recommended for jobs and client opportunities (as applicable)</p>","1","Y","Y","N","N","0","","63475","","Y","N","0","N",,"0","INR"
"121","129","297","2","2025-08-31 12:49:27","2026-08-11 02:24:10","A","66000","66000","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","Y","Y","N","N","0","","64049","","Y","N","0","N",,"0","INR"
"122","130","298","2","2025-10-31 01:25:44","2025-11-25 04:37:12","A","155000","","<p>&nbsp;Instructor led course with online classes</p>

<p>&nbsp;Online exams (give exams as per your convenience on given time slots)&nbsp;</p>

<p>&nbsp;1 online class/ week&nbsp;</p>

<p>&nbsp;2 practical exercises per week&nbsp;&nbsp;</p>

<p>Get digital access to entire study material&nbsp;</p>

<p>&nbsp;Access on LMS, Android &amp; iOS app</p>

<p>Individual Doubt clearing sessions&nbsp;</p>

<p>Placement assistance for internship, jobs and referrals&nbsp;</p>

<p>CV enhancement&nbsp;</p>

<p>Training for writing and publishing articles, making profile and taking work on freelance platforms, etc&nbsp;</p>

<p>&nbsp;Access to updated content online for 3 years&nbsp;</p>","1","Y","N","Y","N","0","","66958","","Y","N","0","N","44840","0","INR"
"123","131","299","2","2025-10-31 04:01:37","2025-11-25 04:37:05","A","155000","","<p>Instructor led course with online classes<br />
&nbsp;Online exams (give exams as per your convenience on given time slots)&nbsp;<br />
&nbsp;1 online class/ week&nbsp;<br />
&nbsp;2 practical exercises per week&nbsp;&nbsp;<br />
Get digital access to entire study material&nbsp;<br />
&nbsp;Access on LMS, Android &amp; iOS app<br />
Individual Doubt clearing sessions&nbsp;<br />
Placement assistance for internship, jobs and referrals&nbsp;<br />
CV enhancement&nbsp;<br />
Training for writing and publishing articles, making profile and taking work on freelance platforms, etc&nbsp;<br />
&nbsp;Access to updated content online for 3 years&nbsp;</p>","1","Y","N","Y","N","0","","66968","","Y","N","0","N","44840","0","INR"
"124","132","300","2","2025-11-13 01:31:38","2025-11-25 04:36:59","A","155000","","<p>Instructor led course with online classes<br />
&nbsp;Online exams (give exams as per your convenience on given time slots)&nbsp;<br />
&nbsp;1 online class/ week&nbsp;<br />
&nbsp;2 practical exercises per week&nbsp;&nbsp;<br />
Get digital access to entire study material&nbsp;<br />
&nbsp;Access on LMS, Android &amp; iOS app<br />
Individual Doubt clearing sessions&nbsp;<br />
Placement assistance for internship, jobs and referrals&nbsp;<br />
CV enhancement&nbsp;<br />
Training for writing and publishing articles, making profile and taking work on freelance platforms, etc&nbsp;<br />
&nbsp;Access to updated content online for 3 years&nbsp;</p>","1","N","Y","N","N","0","","67564","","Y","N","0","N","44840","0","INR"
"125","133","301","2","2025-11-19 07:18:34","2025-11-25 04:36:52","A","155000","","<p>Instructor-led course with online classes featuring AI tool demonstrations</p>

<p>Online assessments (flexible exam scheduling within given time slots)</p>

<p>1 online class per week</p>

<p>Practical case studies and assignments with hands-on AI tool implementation</p>

<p>Digital certificate (co-branded by iHub DivyaSampark, IIT Roorkee and <span style=""color:#0000FF"">SkillArbitrage</span>)</p>

<p>Get digital access to entire study material including AI tool tutorials</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Live doubt clearing sessions covering academic writing concepts and AI tool usage</p>

<p>Placement assistance for internships, jobs and referrals highlighting AI proficiency</p>

<p>CV enhancement support emphasizing AI-enhanced academic writing expertise</p>

<p>Training for writing and publishing articles, making profiles and taking work on freelance platforms with AI tool showcase</p>

<p>Technical support for AI tool implementation throughout the program</p>","1","N","Y","N","N","0","","67792","","Y","N","0","N","44840","0","INR"
"126","134","302","2","2025-11-28 01:14:35","2025-11-28 13:11:52","A","155000","","<p>Instructor-led course with online classes featuring AI tool demonstrations</p>

<p>Online assessments (flexible exam scheduling within given time slots)</p>

<p>1 online class per week</p>

<p>Practical case studies and assignments with hands-on AI tool implementation</p>

<p>Digital certificate (co-branded by iHub DivyaSampark, IIT Roorkee and&nbsp;<span style=""color:rgb(0, 0, 255)"">SkillArbitrage</span>)</p>

<p>Get digital access to entire study material including AI tool tutorials</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Live doubt clearing sessions covering academic writing concepts and AI tool usage</p>

<p>Placement assistance for internships, jobs and referrals highlighting AI proficiency</p>

<p>CV enhancement support emphasizing AI-enhanced academic writing expertise</p>

<p>Training for writing and publishing articles, making profiles and taking work on freelance platforms with AI tool showcase</p>

<p>Technical support for AI tool implementation throughout the program</p>","1","Y","Y","N","N","0","","68096","","Y","N","0","N","44840","0","INR"
"127","135","303","2","2025-11-28 02:28:33","2026-08-11 02:37:18","A","75000","","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","Y","Y","N","N","0","","68090","","Y","N","0","N",,"0","INR"
"128","136","304","2","2025-12-18 02:41:11","2025-12-18 14:12:18","A","155000","","<p>Instructor-led course with online classes featuring AI tool demonstrations</p>

<p>Online assessments (flexible exam scheduling within given time slots)</p>

<p>1 online class per week</p>

<p>Practical case studies and assignments with hands-on AI tool implementation</p>

<p>Digital certificate (co-branded by iHub DivyaSampark, IIT Roorkee and&nbsp;<span style=""color:rgb(0, 0, 255)"">SkillArbitrage</span>)</p>

<p>Get digital access to entire study material including AI tool tutorials</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Live doubt clearing sessions covering academic writing concepts and AI tool usage</p>

<p>Placement assistance for internships, jobs and referrals highlighting AI proficiency</p>

<p>CV enhancement support emphasizing AI-enhanced academic writing expertise</p>

<p>Training for writing and publishing articles, making profiles and taking work on freelance platforms with AI tool showcase</p>

<p>Technical support for AI tool implementation throughout the program</p>","1","N","Y","N","N","0","","68918","","Y","N","0","N","44840","0","INR"
"129","137","305","2","2026-02-01 02:19:49","2026-02-10 01:11:21","A","66000","60000","<p>-1 online live class/ week</p>

<p>-2 practical or drafting exercises per week</p>

<p>-Get digital access to entire study material</p>

<p>Hardcopy study materials- available on additional charges.</p>

<p>-Access on LMS, Android &amp; iOS app</p>

<p>-Instructor feedback on assignments</p>

<p>-Unlimited doubt clearing sessions.</p>

<p>-Instructor led course with online live classes</p>

<p>-Online exams (give exams as per your convenience on given time slots)</p>

<p>-Certificate (by courier)</p>

<p>-CV enhancement</p>

<p>-Coaching for professional networking</p>

<p>-Training for writing and publishing articles</p>

<p>-Internship &amp; Job Support</p>

<p>-Interview preparation guidance</p>

<p>-Access to updated content online for 3 years</p>

<p>-Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","","70331","","Y","N","0","N",,"0","INR"
"130","138","306","2","2026-08-10 04:49:46","2026-08-10 16:08:03","A","155000","155000","<p>Instructor-led course with online classes featuring AI tool demonstrations</p>

<p>Online assessments (flexible exam scheduling within given time slots)</p>

<p>1 online class per week</p>

<p>Practical case studies and assignments with hands-on AI tool implementation</p>

<p>Digital certificate (co-branded by iHub DivyaSampark, IIT Roorkee and&nbsp;<span style=""color:rgb(0, 0, 255)"">SkillArbitrage</span>)</p>

<p>Get digital access to entire study material including AI tool tutorials</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Live doubt clearing sessions covering academic writing concepts and AI tool usage</p>

<p>Placement assistance for internships, jobs and referrals highlighting AI proficiency</p>

<p>CV enhancement support emphasizing AI-enhanced academic writing expertise</p>

<p>Training for writing and publishing articles, making profiles and taking work on freelance platforms with AI tool showcase</p>

<p>Technical support for AI tool implementation throughout the program</p>","1","N","Y","N","N","0","","76902","","Y","N","0","N","44840","0","INR"
"131","139","307","2","2026-08-10 05:51:52","2026-08-10 17:08:24","A","155000","155000","<p>Instructor-led course with online classes featuring AI tool demonstrations</p>

<p>Online assessments (flexible exam scheduling within given time slots)</p>

<p>1 online class per week</p>

<p>Practical case studies and assignments with hands-on AI tool implementation</p>

<p>Digital certificate (co-branded by iHub DivyaSampark, IIT Roorkee and&nbsp;<span style=""color:rgb(0, 0, 255)"">SkillArbitrage</span>)</p>

<p>Get digital access to entire study material including AI tool tutorials</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Live doubt clearing sessions covering academic writing concepts and AI tool usage</p>

<p>Placement assistance for internships, jobs and referrals highlighting AI proficiency</p>

<p>CV enhancement support emphasizing AI-enhanced academic writing expertise</p>

<p>Training for writing and publishing articles, making profiles and taking work on freelance platforms with AI tool showcase</p>

<p>Technical support for AI tool implementation throughout the program</p>","1","N","Y","N","N","0","","76908","","Y","N","0","N","44840","0","INR"
"132","140","308","2","2026-08-16 09:51:23","2026-08-16 10:08:11","A","66000","","<div><span style=""font-size:13px"">1 online live class/ week</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">2 practical or drafting exercises per week</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Get digital access to entire study material</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Access on LMS, Android &amp; iOS app</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Instructor feedback on assignments</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Unlimited doubt-clearing sessions.</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Instructor led course with online live classes</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Online exams (give exams as per your convenience on given time slots)</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Certificate (by courier)</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">CV enhancement</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Coaching for professional networking</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Training for writing and publishing articles</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Internship &amp; Job Support</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Interview preparation guidance</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Access to updated content online for 3 years</span></div>

<div>&nbsp;</div>

<div><span style=""font-size:13px"">Top students are recommended to law firms and companies (as applicable)</span></div>","1","N","Y","N","N","0","","0","","Y","N","0","N",,"0","INR"
"133","141","309","2","2026-08-16 10:06:58","2026-08-16 01:24:43","A","66000","66000","<p>1 online live class/ week</p>

<p>2 practical or drafting exercises per week</p>

<p>Get digital access to entire study material</p>

<p>Hardcopy study materials- available on additional charges.</p>

<p>Access on LMS, Android &amp; iOS app</p>

<p>Instructor feedback on assignments</p>

<p>Unlimited doubt clearing sessions.</p>

<p>Instructor led course with online live classes</p>

<p>Online exams (give exams as per your convenience on given time slots)</p>

<p>Certificate (by courier)</p>

<p>CV enhancement</p>

<p>Coaching for professional networking</p>

<p>Training for writing and publishing articles</p>

<p>Internship &amp; Job Support</p>

<p>Interview preparation guidance</p>

<p>Access to updated content online for 3 years</p>

<p>Top students are recommended to law firms and companies (as applicable)</p>","1","N","Y","N","N","0","77137","0","","Y","N","0","N",,"0","INR"
"134","142","310","2","2026-08-21 06:11:16","2026-08-21 06:58:59","A","66000","60000","<p>-Online live class</p> 
<p>-Practical exercises per week</p> 
<p>-Get digital access to entire study material</p> 
<p>-Access on LMS, Android & iOS app</p> 
<p>-Feedback on assignments</p> 
<p>-Unlimited doubt clearing sessions</p> 
<p>-Instructor led course with online live classes</p> 
<p>-Online exams (give exams as per your convenience on given time slots)</p> 
<p>-Certificate (by courier)</p> 
<p>-CV enhancement</p> 
<p>-Internship & Job Support</p> 
<p>-Interview preparation guidance</p>
 <p>-Access to updated content online for 3 years</p>","1","Y","Y","N","N","0","","54307","","Y","N","0","N",,"0","INR"
